Date,Technology,Healthcare,Financials,Energy
2019-11-29,101.24199930826823,135.58999633789062,116.95999908447266,51.29999923706055
2019-12-02,105.10500081380208,143.47999572753906,119.8499984741211,52.41999816894531
2019-12-03,101.74600219726562,142.00999450683594,113.97000122070312,50.11000061035156
2019-12-04,99.53816986083984,142.02999877929688,108.08000183105469,47.689998626708984
2019-12-05,92.65066655476888,136.44000244140625,93.44000244140625,41.86000061035156
2019-12-06,98.6711654663086,141.63999938964844,100.69999694824219,43.40999984741211
2019-12-09,94.3441670735677,131.8000030517578,95.95999908447266,41.97999954223633
2019-12-10,85.56499862670898,125.41000366210938,88.05000305175781,37.18000030517578
2019-12-11,96.34533437093098,134.2899932861328,103.91000366210938,38.119998931884766
2019-12-12,83.20750045776367,127.12999725341797,88.36000061035156,34.4900016784668
2019-12-13,88.56266911824544,136.58999633789062,93.76000213623047,36.810001373291016
2019-12-16,85.54233169555664,134.9600067138672,83.88999938964844,33.119998931884766
2019-12-17,86.49616877237956,127.05000305175781,85.30000305175781,34.43000030517578
2019-12-18,82.69016901652019,119.88999938964844,83.5,32.7400016784668
2019-12-19,81.59299850463867,111.13999938964844,79.02999877929688,31.450000762939453
2019-12-20,88.85349909464519,119.18000030517578,88.43000030517578,35.439998626708984
2019-12-23,87.79366683959961,119.4000015258789,91.7300033569336,37.290000915527344
2019-12-24,92.9553337097168,126.56999969482422,98.12000274658203,38.81999969482422
2019-12-25,89.04933293660481,123.16000366210938,91.12999725341797,36.95000076293945
2019-12-26,93.74933115641277,133.00999450683594,93.5,37.5
2019-12-27,93.12666829427083,131.1300048828125,90.02999877929688,37.970001220703125
2019-12-30,89.1475003560384,128.80999755859375,84.36000061035156,37.529998779296875
2019-12-31,90.78133138020833,133.14999389648438,87.51000213623047,40.400001525878906
2020-01-01,89.60583368937175,134.1699981689453,84.05000305175781,39.209999084472656
2020-01-02,96.68233489990234,139.75999450683594,89.45999908447266,40.470001220703125
2020-01-03,95.82516733805339,137.47999572753906,90.63999938964844,41.2400016784668
2020-01-06,97.33250172932942,143.25999450683594,94.30000305175781,43.849998474121094
2020-01-07,97.48866526285808,141.22999572753906,102.76000213623047,43.130001068115234
2020-01-08,98.1143315633138,139.77000427246094,98.19000244140625,42.7599983215332
2020-01-09,102.9079984029134,146.02999877929688,95.5,42.43000030517578
2020-01-10,101.95083491007487,147.66000366210938,90.79000091552734,40.47999954223633
2020-01-13,103.86133066813152,149.6699981689453,87.33000183105469,39.150001525878906
2020-01-14,104.41666793823242,152.02000427246094,95.18000030517578,43.220001220703125
2020-01-15,102.44999821980794,151.6699981689453,91.70999908447266,41.18000030517578
2020-01-16,98.5068359375,149.67999267578125,89.05000305175781,40.959999084472656
2020-01-17,101.82183583577473,152.99000549316406,89.33999633789062,42.130001068115234
2020-01-20,101.24533208211263,155.50999450683594,89.38999938964844,43.45000076293945
2020-01-21,103.04083506266277,154.86000061035156,90.70999908447266,43.72999954223633
2020-01-22,102.79516855875652,154.2899932861328,94.62000274658203,43.939998626708984
2020-01-23,100.3614985148112,151.38999938964844,95.29000091552734,44.970001220703125
2020-01-24,105.49049886067708,150.24000549316406,97.86000061035156,47.459999084472656
2020-01-27,106.66500091552734,150.0399932861328,95.76000213623047,46.470001220703125
2020-01-28,104.23450215657552,148.2899932861328,93.25,43.13999938964844
2020-01-29,106.09166463216145,148.27000427246094,92.13999938964844,44.880001068115234
2020-01-30,107.53366343180339,149.5,92.0,44.83000183105469
2020-01-31,108.322998046875,148.0800018310547,90.2699966430664,43.9900016784668
2020-02-03,109.33300018310547,147.58999633789062,91.20999908447266,44.2400016784668
2020-02-04,110.47649892171223,148.6999969482422,92.69999694824219,46.18000030517578
2020-02-05,111.89066823323567,149.11000061035156,89.97000122070312,45.7400016784668
2020-02-06,109.70716603597005,147.13999938964844,87.02999877929688,44.119998931884766
2020-02-07,108.02633158365886,147.1300048828125,84.02999877929688,41.93000030517578
2020-02-10,108.58600107828777,147.63999938964844,87.5199966430664,42.29999923706055
2020-02-11,109.58016713460286,150.44000244140625,85.9000015258789,42.0
2020-02-12,110.96966807047527,150.52000427246094,90.44999694824219,45.34000015258789
2020-02-13,110.211669921875,149.02000427246094,88.66999816894531,43.939998626708984
2020-02-14,111.9751688639323,147.67999267578125,91.33000183105469,45.369998931884766
2020-02-17,110.99333190917969,146.7100067138672,90.16999816894531,44.560001373291016
2020-02-18,111.2981669108073,144.3699951171875,89.47000122070312,44.599998474121094
2020-02-19,110.60700225830078,144.55999755859375,95.81999969482422,45.90999984741211
2020-02-20,110.78383127848308,144.88999938964844,101.37000274658203,46.2400016784668
2020-02-21,110.62483215332031,146.97000122070312,99.86000061035156,45.040000915527344
2020-02-24,111.47033437093098,148.75,97.30999755859375,45.470001220703125
2020-02-25,111.67866770426433,147.19000244140625,98.5999984741211,46.279998779296875
2020-02-26,112.6201680501302,148.25,98.93000030517578,47.310001373291016
2020-02-27,112.86750030517578,148.64999389648438,104.2699966430664,49.2400016784668
2020-02-28,111.40499877929688,146.72999572753906,106.44000244140625,49.099998474121094
2020-03-02,114.02533213297527,147.3000030517578,111.2300033569336,53.08000183105469
2020-03-03,114.70899963378906,146.77000427246094,113.44999694824219,54.7400016784668
2020-03-04,116.13383229573567,145.9600067138672,110.54000091552734,53.52000045776367
2020-03-05,119.42833201090495,147.8000030517578,106.05999755859375,50.650001525878906
2020-03-06,113.44666798909505,140.8699951171875,97.20999908447266,46.18000030517578
